"""Round number `answer` to 2 precision after the decimal point"""	\nanswer = int(input("Enter a number: "))\nanswer = round(answer, 2)\nprint("Your answer is: ", answer)\n	\nimport math\nprint round(math.pi, 2)\n	1
"""count non zero values in each column in pandas data frame"""	\ndf.groupby(['A', 'B', 'C'])['D'].transform('count')\n\ndf.groupby(['A', 'B', 'C'])['D'].transform('sum')\n\ndf.groupby(['A', 'B', 'C'])['D'].transform('sum')\n\ndf.groupby(['A', 'B', 'C'])['D'].transform('sum')\n\ndf.groupby(['A', 'B', 'C'])['D'].transform('sum')\n\ndf.	\nimport pandas as pd\nimport numpy as np\n\nfrom pandas import DataFrame, Series, Index, concat, concat_series, concat_frame, concat_dict, concat_list, concat_dict_list, concat_dict_to_list, concat_dict_to_dict, concat_dict_to_dict_list, concat_dict_to_dict_to_list, concat_dict_to_dict_to_dict_list, concat_dict_to_dict_to_dict_to_	1
"""get the last key of dictionary `dict`"""	\ndict.pop('key')\n\nprint(dict.keys())\n\nOutput:\n['key', 'key2', 'key3', 'key4']\n\n	\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict.keys()[-1]\ndict	1
"""search for string that matches regular expression pattern '(?<!Distillr)\\\\AcroTray\\.exe' in string 'C:\\SomeDir\\AcroTray.exe'"""	\n\nimport re\nimport os\nimport sys\nimport time\nimport datetime\nimport subprocess\nimport logging\nimport argparse\nimport threading\nimport queue\nimport multiprocessing\nimport signal\nimport traceback\nimport psutil\nimport threading\nimport multiprocessing\nimport signal\nimport threading\nimport multiprocessing\nimport signal\nimport threading\nimport multiprocessing\nimport signal\nimport threading\nimport multiprocessing\nimport signal\nimport threading\nimport multiprocessing\nimport signal\nimport threading\nimport multiprocessing\n	\nre.search('(?<!Distillr)\\\\AcroTray\\.exe', 'C:\\SomeDir\\AcroTray.exe')\n\nA:\n\nYou can use re.findall() to find all matches in a string:\nre.findall('(?<!Distillr)\\\\AcroTray\\.exe', 'C:\\SomeDir\\AcroTray.exe')\n\nThis will return a list of all matches in the string 'C:\\SomeDir\\AcroTray.exe'.\nIf you want to find	1
"""use 2 numpy arrays as dataset for denoising autoencoder, and further split them into train and test sets"""	\nnp.random.shuffle(np.concatenate((x_train, x_test)))\nnp.random.shuffle(np.concatenate((y_train, y_test)))\nx_train, x_test, y_train, y_test = x_train[:int(len(x_train) * 0.8)], x_train[int(len(x_train) * 0.8):], y_train[:int(len(y_train) * 0.8)], y_train[int(len(y	\nimport numpy as np\nimport pandas as pd\nimport random\nfrom sklearn.model_selection import train_test_split\nimport matplotlib.pyplot as plt\nfrom sklearn.preprocessing import StandardScaler\nfrom sklearn.metrics import mean_squared_error\nimport math\nimport os\nimport sys\nimport time\nimport tensorflow as tf\nfrom tensorflow.keras.models import Sequential\nfrom tensorflow.keras.layers import Dense, Dropout, Activation, Flatten\nfrom tensorflow.ker	0
"""Split a string `x` by last occurrence of character `-`"""	\nx.split('-')[-1]\n\n	\n\nimport re\n\nfrom collections import defaultdict\n\nfrom. import _split_regex\n\n	0
"""filter a dataframe for a given time range"""	\n     return df[(df.index >= start) & (df.index <= end)]	\ndf.loc[(df['Date'] >= '2010-01-01') & (df['Date'] <= '2010-12-31')]\ndf.loc[(df['Date'] >= '2011-01-01') & (df['Date'] <= '2011-12-31')]\ndf.loc[(df['Date'] >= '2012-01-01') & (df['Date'] <= '2012-12-31')]\ndf.loc[(df['Date'] >= '2013-01-01') & (df['Date'] <= '2013-12	1
"""print top words from wordcloud"""	\nfrom sklearn.feature_extraction.text import CountVectorizer\nfrom sklearn.feature_extraction.text import TfidfTransformer\nfrom sklearn.feature_extraction.text import CountVectorizer\nfrom sklearn.feature_extraction.text import TfidfTransformer\nfrom sklearn.feature_extraction.text import CountVectorizer\nfrom sklearn.feature_extraction.text import TfidfTransformer\nfrom sklearn.feature_extraction.text import CountVectorizer\nfrom sklearn.feature_extraction.text import Tf	\nimport os\nimport sys\nimport json\nimport numpy as np\nimport matplotlib.pyplot as plt\nfrom wordcloud import WordCloud, STOPWORDS, ImageColorGenerator\nfrom PIL import Image\nimport matplotlib.patches as mpatches\n\ndef main():\n     """main function"""\n     if len(sys.argv)!= 2:\n         print("Usage: python3 wordcloud.py <file_path>")\n         exit(1)\n\n     file_path = sys.argv[1]\n     if not os.path	1
"""get open price for NASDAQ in IBKR python API"""	\n\nimport json\nimport logging\nimport os\nimport time\nimport urllib\n\nfrom django.conf import settings\nfrom django.core.exceptions import ImproperlyConfigured\nfrom django.core.files.uploadedfile import SimpleUploadedFile\nfrom django.core.paginator import Paginator, EmptyPage, PageNotAnInteger\nfrom django.core.paginator import PaginatorResult\nfrom django.core.paginator import PaginatorPagination\nfrom django.core.paginator import PaginatorPagination\nfrom	\nimport ibapi\nimport time\nfrom ibapi.common import *\nfrom ibapi.ticktype import *\nfrom ibapi.order import *\nfrom ibapi.contract import *\nfrom ibapi.order_state import *\nfrom ibapi.execution import Execution\nfrom ibapi.execution import ExecutionFilter\nfrom ibapi.commission_report import CommissionReport\nfrom ibapi.scanner import ScannerSubscription\nfrom ibapi.ticktype import *\nfrom ibapi.tag_value import TagValue\nfrom ibapi.common import *\nfrom ibapi.order_	1
"""create a document with horizontal page orientation using google doc api"""	\nimport os\nimport json\nimport requests\nimport logging\nimport datetime\nfrom. import utils\nfrom. import config\nfrom. import constants\nfrom. import utils\nfrom. import exceptions\nfrom. import utils\nfrom. import constants\nfrom. import utils\nfrom. import exceptions\nfrom. import constants\nfrom. import utils\nfrom. import constants\nfrom. import utils\nfrom. import exceptions\nfrom. import constants\nfrom. import utils\nfrom. import constants\nfrom. import utils\nfrom. import exceptions\nfrom. import constants\nfrom. import	\nservice.files().create(body=open('test.html', 'rb'))\n\n	1
"""write a python program to print the sum of a string of numbers that are separated by a comma"""	\nsum(map(int, input().split(",")))\nsum(map(int, input().split()))\nsum(map(int, input().split()))\nsum(map(int, input().split()))\nsum(map(int, input().split()))\nsum(map(int, input().split()))\nsum(map(int, input().split()))\nsum(map(int, input().split()))\nsum(map(int, input().split()))\nsum(map(int, input().split()))\nsum(map(int,	\nprint(sum(map(int, input().split(','))))\n	1
"""run a loop by interlinking two lists"""	\nfor i in range(10):\n    for j in range(10):\n        print(i, j)\n\n	\nfor i in range(len(list1)):\n    for j in range(len(list2)):\n        print(list1[i], list2[j])\n    print("\n")\n    \nfor i in range(len(list1)):\n    for j in range(len(list2)):\n        print(list2[j], list1[i])\n    print("\n")\n    \nfor i in range(len(list1)):\n    for j in range(len(list2)):\n        print(list1[	1
"""get a list of installed windows fonts using python"""	\n[(name, size, style) for name, size, style in list(font.families()) if style =='regular']\n	\nos.system('fonts')\n\n	1
"""allow spaces in the default django user model username"""	\nUser.USERNAME_FIELD = 'username'\nUser.REQUIRED_FIELDS = []\nUser.objects.create_user(username='user', password='password')\nUser.objects.create_user(username='user', password='password')\nUser.objects.create_user(username='user', password='password')\nUser.objects.create_user(username='user', password='password')\nUser.objects.create_user(username='user', password='password')\nUser.objects.create_user(username='user', password='password')\nUser.	\nUser.username = 'username'\n\nA:\n	1
"""get a random 4 digit number in python, from 0000-9999"""	\nimport random\nrandom.randint(0, 999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999	\nimport random\nimport string\nimport sys\n\n	0
"""run a python file on button click in tkinter"""	\n\nimport tkinter as tk\nfrom tkinter import ttk\nfrom tkinter import messagebox\nimport os\nimport sys\nimport subprocess\nimport time\nimport threading\nimport queue\nimport logging\nimport logging.handlers\nimport logging.config\nimport logging.handlers\nimport logging.config\nimport logging.handlers\nimport logging.config\nimport logging.config\nimport logging.config\nimport logging.config\nimport logging.config\nimport logging.config\nimport logging.config\nimport logging.config\nimport logging.config\nimport logging.config\nimport	\n\nimport os\nimport sys\nimport time\nimport tkinter as tk\n\nfrom tkinter import *\nfrom tkinter import messagebox\nfrom tkinter import ttk\nfrom tkinter import messagebox\nfrom tkinter import ttk\nfrom tkinter import ttk\nfrom tkinter import messagebox\nfrom tkinter import ttk\nfrom tkinter import ttk\nfrom tkinter import ttk\nfrom tkinter import ttk\nfrom tkinter import ttk\nfrom tkinter import ttk\nfrom tkinter import	1
"""find a value within nested json 'data' where the key inside another key 'B' is unknown."""	\n\nimport json\nimport re\n\nfrom django.core.exceptions import ValidationError\nfrom django.core.files.uploadedfile import SimpleUploadedFile\nfrom django.core.files.storage import default_storage\nfrom django.core.files.storage.base import Storage\nfrom django.core.files.storage.base import StorageError\nfrom django.core.files.storage.base import StorageError\nfrom django.core.files.storage.base import StorageError\nfrom django.core.files.storage.base import StorageError\nfrom	\nimport json\ndata = json.loads(data)\nprint(data['B']['C']['D'])\n	1
"""treat a `networkx.digraph` as un-directed"""	\nimport networkx as nx\nG = nx.Graph()\nG.add_edge(1, 2)\nG.add_edge(1, 3)\nG.add_edge(2, 3)\nG.add_edge(3, 4)\nG.add_edge(4, 5)\nG.add_edge(5, 6)\nG.add_edge(6, 7)\nG.add_edge(7, 8)\nG.add_edge(8, 9)\nG.add_edge(9, 10)\nG.	\nnetworkx.digraph(directed=False)\n\n	1
"""converting two lists `[1, 2, 3]` and `[4, 5, 6]` into a matrix"""	\nmatrix = [[1, 2, 3], [4, 5, 6]]\nmatrix\nmatrix[0]\nmatrix[0][0]\nmatrix[0][1]\nmatrix[0][2]\nmatrix[1]\nmatrix[1][0]\nmatrix[1][1]\nmatrix[1][2]\nmatrix[0][0] * matrix[1][0]\nmatrix[0][1] * matrix[1][1]\nmatrix[0][2] * matrix[1][2]\nmat	\n     matrix = []\n     for i in range(len(matrix_a)):\n         matrix.append([])\n         for j in range(len(matrix_b)):\n             matrix[i].append(matrix_a[i] * matrix_b[j])\n     return matrix	1
"""send pytest coverage report via email"""	\n\nfrom __future__ import absolute_import\n\nimport os\nimport sys\nimport time\nimport unittest\n\nfrom pip._vendor import pkg_resources\nfrom pip._vendor.packaging.utils import canonicalize_name\nfrom pip._vendor.packaging.version import parse as parse_version\nfrom pip._vendor.requests.adapters import HTTPAdapter\nfrom pip._vendor.requests.packages.urllib3 import urlopen\nfrom pip._vendor.requests.packages.urllib3.exceptions import InsecureRequestWarning	\nsend_email('pytest coverage report', '<html><body>' + html_body + '</body></html>')\n	1
"""open widget, have it do something, and close by itself"""	\n\nimport os\nimport sys\nimport time\nimport tkinter as tk\nfrom tkinter import ttk\nfrom tkinter import filedialog\nfrom tkinter import messagebox\n\nfrom. import util\nfrom. import config\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import util\nfrom. import	\nfrom Tkinter import *\nroot = Tk()\nroot.withdraw()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy()\nroot.destroy	1
"""find which downscaling algorithm used"""	\nimport cv2\nimport numpy as np\nimg = cv2.imread('image.jpg',0)\nimg = cv2.resize(img,(0,0),fx=0.5,fy=0.5)\nimg = cv2.resize(img,(0,0),fx=2,fy=2)\nimg = cv2.resize(img,(0,0),fx=4,fy=4)\nimg = cv2.resize(img,(0,0),fx=8,fy	\nimport numpy as np\nimport torch\nimport torch.nn as nn\nimport torch.nn.functional as F\nfrom torch.autograd import Variable\nfrom torch.nn.modules.utils import _pair\n\nfrom. import resnet\nfrom. import xception\nfrom. import mobilenetv2\nfrom. import shufflenetv2\nfrom. import shufflenetv2_x1_5\nfrom. import shufflenetv2_x2_0\nfrom. import shufflenetv2_x3_0\nfrom. import shufflenetv	0
"""return a 401 unauthorized in django"""	\n         return Response(\n             {\n                 "detail": "Not authenticated. Please log in to continue."\n             },\n             status=status.HTTP_401_UNAUTHORIZED\n         )	\nresponse = HttpResponse(status=401)\nresponse['Content-Type'] = 'application/json'\nreturn response\n\nA:\n\nYou can use the following code to return a 401 Unauthorized response in django:\nfrom django.http import HttpResponse\ndef my_view(request):\n    response = HttpResponse(status=401)\n    response['Content-Type'] = 'application/json'\n    return response\n\nA:\n\nYou can use django-allauth for authentication.\nfrom allauth.account.	0
"""read string in sound with python without create mp3 file just with command line"""	\nfrom __future__ import print_function\nfrom __future__ import unicode_literals\nfrom __future__ import division\nfrom __future__ import absolute_import\nfrom __future__ import print_function\nfrom __future__ import unicode_literals\nfrom __future__ import division\nfrom __future__ import absolute_import\nfrom __future__ import print_function\nfrom __future__ import unicode_literals\nfrom __future__ import division\nfrom __future__ import absolute_import\nfrom __future__ import print_function\nfrom __future__ import unicode_literals	\nimport os\nimport sys\nimport time\nimport subprocess\nimport threading\nimport pygame\nfrom pygame.locals import *\nfrom pygame.compat import geterror\nfrom pygame.mixer import Sound, init, quit\n\n	1
"""make the game restart (python turtle snake game)"""	\nimport turtle\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset()\nturtle.reset	\n\nimport turtle\nimport random\nimport math\nimport time\nimport sys\nimport os\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\nimport random\nimport math\nimport turtle\n	0
"""convert a date format (YYYY-MM-DD) to (YYYY,MM,DD) in Python"""	\ndatetime.datetime.strptime('2012-01-01', '%Y-%m-%d').strftime('%Y,%m,%d')\n\n	\ndatetime.datetime.strptime('2013-12-25', '%Y-%m-%d')\n\n	0
"""group a list of dicts `LD` into one dict by key"""	\n\nimport collections\nimport copy\nimport itertools\nimport operator\nimport re\nimport sys\n\nfrom. import _base\nfrom. import _base_dict\nfrom. import _base_list\nfrom. import _base_set\nfrom. import _base_tuple\nfrom. import _base_dict_list\nfrom. import _base_dict_set\nfrom. import _base_dict_tuple\nfrom. import _base_dict_list_set\nfrom. import _base_dict_tuple_set\nfrom. import _base_dict_set_	\n     return {k: v for d in LD for k, v in d.items()}	1
"""save a pandas dataframe to csv in overwrite mode"""	\ndf.to_csv('filename.csv', mode='a')\ndf.to_csv('filename.csv', mode='w')\ndf.to_csv('filename.csv', mode='a')\ndf.to_csv('filename.csv', mode='w')\ndf.to_csv('filename.csv', mode='a')\ndf.to_csv('filename.csv', mode='w')\ndf.to_csv('filename.csv', mode='a')\ndf.to_csv('filename.csv', mode='w')\ndf.to_csv('filename	\nimport pandas as pd\nimport numpy as np\nimport os\nimport csv\nimport sys\nimport time\nimport random\nimport math\nimport copy\nimport copy_reg\nfrom collections import defaultdict\nfrom collections import Counter\nfrom itertools import chain\nfrom itertools import islice\nfrom itertools import groupby\nfrom itertools import groupby\nfrom itertools import groupby\nfrom itertools import groupby\nfrom itertools import groupby\nfrom itertools import groupby\nfrom itertools import groupby\nfrom itertools	0
"""I get summary statistics by rows while using Pandas df.describe() ,"""	\ndf.describe(axis=1)\n\n	\n\nimport pandas as pd\nimport numpy as np\nimport matplotlib.pyplot as plt\nimport seaborn as sns\nimport scipy.stats as stats\nimport scipy.special as special\nimport scipy.optimize as opt\nimport scipy.stats as stats\nfrom scipy.stats import norm\nfrom scipy.stats import ttest_ind\nfrom scipy.stats import ttest_rel\nfrom scipy.stats import ttest_1samp\nfrom scipy.stats import ttest_	0
"""run two different neural network on two GPUs"""	\n\nimport os\nimport sys\nimport time\nimport numpy as np\nimport torch\nimport torch.nn as nn\nimport torch.nn.functional as F\nfrom torch.autograd import Variable\nfrom torch.utils.data import DataLoader\nfrom torch.utils.data.distributed import DistributedDataParallel\nfrom torch.utils.data.distributed import DistributedDataLoader\nfrom torch.utils.data.distributed import DistributedSampler\nfrom torch.utils.data.distributed import DistributedBatchSampler\nfrom torch.utils.data.distributed	\nimport numpy as np\nimport tensorflow as tf\nimport tensorflow.contrib.eager as tfe\nimport tensorflow.contrib.eager.python_eager as tfe_py\nimport tensorflow.contrib.eager.python_eager.python_ops as tfe_py_ops\nimport tensorflow.contrib.eager.python_eager.python_ops.python_ops as tfe_py_ops\nimport tensorflow.contrib.eager.python_eager.python_ops.python	1
"""check for NaN in any data structure in python"""	\nimport math\nimport numpy as np\nx = np.array([1,2,3,4,5,6,7,8,9,10])\nx[x == math.nan]\nx[np.isnan(x)]\nx[np.isnan(x) == False]\nx[np.isnan(x) == True]\nx[np.isnan(x) == False]\nx[np.isnan(x) == False]\nx[np.isnan(x) == False]\nx[np.isnan(	\nnp.isnan(np.array([1, 2, 3, np.nan, 4, 5, 6, 7, 8, 9]))\n\n	1
"""remove items from a list A that present in list B (with the removal of duplicates )"""	\n     return [x for x in A if x not in B]	\n\nimport copy\n\nfrom collections import deque\n\nfrom. import _base\nfrom. import _base_utils\nfrom. import _base_utils_list\nfrom. import _base_utils_set\nfrom. import _base_utils_dict\nfrom. import _base_utils_set_dict\nfrom. import _base_utils_dict_dict\nfrom. import _base_utils_dict_set\nfrom. import _base_utils_dict_set_dict\nfrom. import _base_utils_dict_dict_set\nfrom. import _base_utils	0
"""select the last column of dataframe `df`"""	\n\nimport pandas as pd\nimport numpy as np\nimport matplotlib.pyplot as plt\nimport matplotlib.colors as mcolors\nimport matplotlib.cm as cm\nimport matplotlib.dates as mdates\nimport matplotlib.dates as mdates_\nimport matplotlib.ticker as mticker\nimport matplotlib.dates as mdates_\nimport matplotlib.pyplot as plt\nimport matplotlib.dates as mdates_\nimport matplotlib.ticker as mticker\nimport matplotlib.	\ndf.iloc[:, -1]\ndf.columns = df.iloc[:, -1]\ndf.columns = df.columns.str.replace(' ', '_')\ndf.columns = df.columns.str.replace('-', '_')\ndf.columns = df.columns.str.replace('/', '_')\ndf.columns = df.columns.str.replace('\\', '_')\ndf.columns = df.columns.str.replace('(', '_')\ndf.column	1
"""use K-fold cross validation in TensorFlow"""	\nfrom sklearn.model_selection import KFold\nfrom sklearn.model_selection import cross_val_score\nkf = KFold(n_splits=5)\nfor train_index, test_index in kf.split(X):\n    X_train, X_test = X[train_index], X[test_index]\n    y_train, y_test = y[train_index], y[test_index]\n    model.fit(X_train, y_train)\n    print("Accuracy: %.2f"	\ntf.keras.models.KMeans(n_clusters=3).fit(x)\n\n	0
"""return the day of an inputed date"""	\n     return date.weekday()	\ndatetime.datetime.strptime('2014-01-01', '%Y-%m-%d')[0]\n\nA:\n	1
"""remove items from a list A that present in list B (with the removal of duplicates )"""	\n     return [x for x in A if x not in B]	\nA = [1, 2, 3, 4, 5]\nB = [1, 2, 3, 4, 5]\nA.remove(B)\nA\nA = [1, 2, 3, 4, 5]\nA.remove(B)\nA\nA = [1, 2, 3, 4, 5]\nA.remove(B)\nA\nA = [1, 2, 3, 4, 5]\nA.remove(B)\nA\nA = [1, 2, 3, 4, 5]\nA.remove(B)\n	0
"""add a header to a csv file"""	\nimport pandas as pd\ndf = pd.read_csv('file.csv')\ndf.to_csv('file.csv.header')\ndf.to_csv('file.csv')\ndf.to_csv('file.csv.header')\ndf.to_csv('file.csv')\ndf.to_csv('file.csv.header')\ndf.to_csv('file.csv')\ndf.to_csv('file.csv.header')\ndf.to_csv('file.csv')\ndf.to_csv('file.csv.	\nimport csv\nfile = open("file.csv", "a")\nwriter = csv.writer(file)\nwriter.writerow(["name", "age"])\nfile.close()\nfile = open("file.csv", "a")\nwriter = csv.writer(file)\nwriter.writerow(["name", "age"])\nfile.close()\nfile = open("file.csv", "a")\nwriter = csv.writer(file)\nwriter.writerow(["name", "age"])\nfile.close()\nfile = open	1
"""extract text from a pdf file"""	\nfrom PIL import Image\nfrom PIL import ImageDraw\nfrom PIL import ImageFont\nfrom PIL import ImageDraw\nfrom PIL import Image\nfrom PIL import ImageFont\nfrom PIL import ImageDraw\nfrom PIL import Image\nfrom PIL import ImageDraw\nfrom PIL import Image\nfrom PIL import ImageDraw\nfrom PIL import Image\nfrom PIL import ImageDraw\nfrom PIL import Image\nfrom PIL import ImageDraw\nfrom PIL import Image\nfrom PIL import ImageDraw\nfrom PIL import Image\nfrom PIL import ImageDraw\nfrom P	\npdf.extractText(pdf.open('test.pdf'))\n\n	1
"""find area coordinates of a invoice table in pdf file using python"""	\n\nimport os\nimport sys\nimport re\nimport shutil\nimport time\nimport math\nimport numpy as np\nimport csv\nimport argparse\nimport os.path\nimport csv\nimport os\nimport math\nimport os\nimport csv\nimport argparse\nimport os.path\nimport csv\nimport argparse\nimport os.path\nimport csv\nimport argparse\nimport os.path\nimport csv\nimport argparse\nimport os.path\nimport csv\nimport argparse\nimport os.path\nimport csv\nimport argparse\nimport os	\n\nimport PyPDF2\nimport re\nimport os\nimport sys\nimport pandas as pd\nimport numpy as np\nimport matplotlib.pyplot as plt\nfrom matplotlib.backends.backend_pdf import PdfPages\n\n	1
import itertools\nimport ast\nimport string\nimport re\nimport google\n\ndef remove():\n    """remove all special characters, punctuation and spaces from a string `mystring` using regex"""\n    	re.sub('[^a-zA-Z0-9\s]', '', mystring)\n\n	\nre.sub('[^a-zA-Z0-9\s]', '', mystring)\n\n	1
"""get json data from restful service 'url'"""	\nimport requests\nresponse = requests.get('http://www.example.com/api/v1/users/1')\nprint(response.json())\n	response = urllib.request.urlopen('url')\n    data = json.loads(response.read().decode('utf-8'))\n    print(data)\n\n	1
"""create a static file in django"""	\nfrom django.conf import settings\nsettings.STATIC_URL = '/static/'\nsettings.STATIC_ROOT = '/static/'\nsettings.STATIC_ROOT = '/static/'\nsettings.STATIC_ROOT = '/static/'\nsettings.STATIC_ROOT = '/static/'\nsettings.STATIC_ROOT = '/static/'\nsettings.STATIC_ROOT = '/static/'\nsettings.STATIC_ROOT = '/static/'\nsettings.STATIC_ROOT = '/static/'\nsettings.STAT	\nfrom django.conf import settings\nfrom django.http import HttpResponse\n	1
"""get all the classes in a module"""	\nimport inspect\ninspect.getmembers(module, inspect.isclass)\n[(name, obj) for name, obj in inspect.getmembers(module) if inspect.isclass(obj)]\n[obj for name, obj in inspect.getmembers(module) if inspect.isclass(obj)]\n[obj for name, obj in inspect.getmembers(module) if inspect.isclass(obj) and name!='module']\n[obj for name, obj in inspect.getmembers(module) if inspect.isclass(obj) and name!='module']\n[obj	\nimport inspect\ninspect.getmembers(module)\ninspect.getmembers(module, inspect.ismethod)\ninspect.getmembers(module, inspect.isclass)\ninspect.getmembers(module, inspect.isfunction)\ninspect.getmembers(module, inspect.ismethod)\ninspect.getmembers(module, inspect.isbuiltin)\ninspect.getmembers(module, inspect.isabstract)\ninspect.getmembers(module, inspect.isabstractclass)\ninspect.getmembers(module, inspect.isclass	1
"""convert a hex-string representation to actual bytes"""	\nhex_string = '\x01\x02\x03\x04'\nhex_string.decode('hex')\nb'\x01\x02\x03\x04'\nb'\x01\x02\x03\x04'\nb'\x01\x02\x03\x04'\nb'\x01\x02\x03\x04'\nb'\x01\x02\x03\x04'\nb'\x01\x02\x03\x04'\nb'	\nbytes.hex('0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0x0	0
"""use Postgresql Array field in Tortoise-ORM"""	\nclass User(Model):\n    name = CharField(max_length=50)\n    age = IntField()\n    friends = ArrayField(IntField())\n    friends.add_listener(on_set_value)\n    friends.add_listener(on_pre_save)\n    friends.add_listener(on_post_save)\n    friends.add_listener(on_pre_delete)\n    friends.add_listener(on_post_delete)\n    def __str__(self):\n        return self.name\n    	\ntortoise.connect('test_db')\n\n	0
import requests\nimport subprocess\nimport io\nimport json\nimport os\n\ndef open():\n    """open a file `Output.txt` in append mode"""\n    	f = open('Output.txt', 'a')\n\n	\nwith open('Output.txt', 'a') as f:\n    f.write(str(data))\n    f.write('\n')\n    f.close()\n    f = open('Output.txt', 'r')\n    print(f.read())\n    f.close()\n    f = open('Output.txt', 'w')\n    f.write(str(data))\n    f.close()\n    f = open('Output.txt', 'r')\n    print(f.read())\n    f.close()\n    f = open('	0
"""get rid of None values in dictionary `kwargs`"""\n   	dict((k, v) for k, v in kwargs.items() if v is not None)\n\n	    def func(**kwargs):\n\n        return kwargs\n\n    return func\n	0
How to find duplicate names using pandas?	    x = pd.read_csv('../data/names.csv')\n\n    print(x.name.value_counts())\n\n    print(x.name.value_counts().index)\n\n    print(x.name.value_counts().values)\n\n    print(x.name.value_counts().index.values)\n\n    print(x.name.value_counts().values.values)\n\n    print(x.name.value_counts().index.values.values)\n\n    print(x.name.value_counts().values.values.values)\n\n    print(x.name.value_counts().index.values.values.values)\n\n    print(x.name.value_counts().values.values.values.values)\n\n    print(x.name.value_counts().index.values.values.values.values)\n\n    print(x.name.value_counts().values.values.values.values.values)\n\n    print(x.name.value_counts().index.values.values.values.values.values)\n\n    print(x.name.value_counts().values.values.values.values.values.values)\n\n    print(x.name.value_counts().index.values.values.values.values.values.values)\n\n    print(x.name.value_counts().values.values.values.values.values.values.values)\n\n    print(x.name.value_counts().index.values.values.values.values.values.values.values)\n\n    print(x.name.value_counts().values.values.values.values.values.values.values.values)\n\n    print(x.name.value_counts().index.values.values.values.values.values.values.values.values)\n\n    print(x.name.value_counts().values.values.values.values.values.values.values.values.values)\n\n    print(x.name.value_counts().index.values.values.values.values.values.values.values.\n	\nx['name'].value_counts().index[x['name'].value_counts() > 1]\n\n	1
"""unzip the list `[('a', 1), ('b', 2), ('c', 3), ('d', 4)]`"""\n   	zip(*[('a', 1), ('b', 2), ('c', 3), ('d', 4)])\n\n	    myList = [('a', 1), ('b', 2), ('c', 3), ('d', 4)]\n\n    print(list(zip(*myList)))\n	1
String Slicing Python	    s = "This is a string with a comma,,"\n\n    print(s.rstrip(","))\n	\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]\ns = s[:-1]	1
"""erase all the contents of a file `filename`"""\n   	open(filename, 'w').close()\n\n	\nos.remove(filename)\n\n	0
"""Split a string by a delimiter in python"""	\nprint(re.split('\\s+', 'a b c d e f g h i j k l m n o p q r s t u v w x y z'))\n	re.split('\\W+', 'This is a string with a delimiter')\n\n	1
"""Extract brackets from string `s`"""\n   	re.findall('\\[(.*?)\\]', s)\n\n	\nre.findall('\\[(.*?)\\]', s)\n\n	1
